image_id,label,label_name
Basal cell carcinoma/ISIC_0066406.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0058514.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0064353.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0061543.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0057359.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0072117.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0070525.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0059752.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0028283.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0064603.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0025417.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0025630.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0060582.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0070453.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0031298.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0069484.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0067241.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0064470.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0058687.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0072656.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0057292.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0068236.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0069153.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0069259.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0028095.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0072877.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0072931.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0062929.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0059402.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0066698.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0063865.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0054449.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0063270.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0060198.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0072453.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0031762.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0067833.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0031450.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0067892.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0063404.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0063506.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0031122.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0026902.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0061819.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0055021.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0059802.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0058232.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0063044.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0056083.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0072201.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0027189.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0054723.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0061348.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0063808.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0065116.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0059227.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0059057.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0064223.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0030446.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0057942.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0027297.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0068355.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0067721.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0031243.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0027825.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0059033.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0063285.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0056383.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0061470.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0073154.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0056139.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0067954.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0055836.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0028486.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0030526.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0072900.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0065212.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0058039.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0066039.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0059212.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0057542.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0070642.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0056826.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0027858.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0029083.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0061555.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0066549.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0058833.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0029745.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0070053.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0055735.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0058304.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0063964.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0031140.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0067079.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0062737.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0062199.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0063149.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0025266.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0061173.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0056236.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0055916.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0070537.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0028323.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0069843.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0066210.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0056219.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0068878.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0056497.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0057917.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0024673.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0053868.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0058005.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0062615.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0031284.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0070376.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0056870.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0064150.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0059657.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0055693.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0027525.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0060343.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0060927.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0066164.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0067049.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0055108.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0055736.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0069557.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0032808.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0068358.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0056463.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0063379.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0072916.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0066487.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0060627.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0064236.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0068461.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0059725.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0025102.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0066881.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0073149.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0073246.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0056187.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0068746.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0054542.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0066010.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0030594.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0060602.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0028457.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0069649.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0063649.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0067175.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0053885.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0025691.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0062439.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0065207.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0056014.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0062833.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0025513.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0063503.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0061119.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0055245.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0061596.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0063298.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0026831.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0063301.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0061637.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0072361.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0064864.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0065361.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0065790.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0031442.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0069976.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0061205.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0054665.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0067633.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0066040.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0055497.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0064224.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0064431.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0061908.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0058997.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0057056.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0057445.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0029230.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0066029.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0065602.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0062218.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0066997.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0032225.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0065605.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0065050.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0063279.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0057642.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0028807.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0072666.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0070011.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0054567.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0060922.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0068345.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0071331.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0055399.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0067265.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0054929.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0054607.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0054140.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0066760.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0028652.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0028687.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0054436.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0055897.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0026337.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0067850.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0061234.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0069287.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0055730.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0057903.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0071682.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0066337.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0065649.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0067674.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0063036.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0060053.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0067386.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0070950.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0063200.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0057757.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0064325.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0054575.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0066842.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0034255.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0028677.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0061909.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0069742.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0061097.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0067486.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0059581.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0055493.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0072306.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0072433.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0071967.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0067087.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0055441.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0055779.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0060657.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0064292.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0054688.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0055638.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0068352.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0071113.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0033483.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0025711.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0060151.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0054144.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0055392.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0058268.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0068632.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0053546.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0071515.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0065626.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0070672.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0065432.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0062659.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0070328.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0029220.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0068987.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0067595.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0056259.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0058038.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0068392.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0069011.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0055703.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0069709.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0059599.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0032696.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0067988.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0058482.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0071548.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0055539.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0054150.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0069836.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0053757.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0071422.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0066282.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0056671.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0067772.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0061613.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0068899.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0055850.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0062799.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0067278.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0056297.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0059246.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0069737.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0072662.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0054653.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0058466.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0057242.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0071150.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0069362.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0062129.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0072491.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0070150.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0066745.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0029919.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0065797.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0066248.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0066121.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0060093.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0058576.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0053626.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0067646.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0058784.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0073196.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0066392.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0067272.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0064075.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0065890.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0026117.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0055347.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0024454.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0054668.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0071908.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0063720.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0061778.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0067426.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0065308.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0073122.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0062747.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0073047.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0060682.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0060684.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0066460.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0071917.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0070687.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0059255.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0068159.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0061346.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0059559.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0064830.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0060189.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0053504.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0069794.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0070552.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0064459.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0068480.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0060740.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0057275.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0029342.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0025031.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0072176.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0058903.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0028316.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0063877.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0059015.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0059644.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0060637.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0057442.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0066290.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0058058.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0067668.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0068160.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0065624.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0060195.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0062244.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0034123.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0066148.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0066190.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0065835.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0056039.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0067088.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0066727.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0070081.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0069036.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0066924.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0061105.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0071920.jpg,1,Basal cell carcinoma
Basal cell carcinoma/ISIC_0055038.jpg,1,Basal cell carcinoma
